ID	DOCULECT	CONCEPT	FORM	TOKENS	MORPHEMES	COGIDS	NOTE	ISO639P3	MACROAREA	FAMILY	SCRIPT
28	Tswana	TWENTY EIGHT	masome a mabedi robedi					tsn	Africa	Atlantic-Congo	Latin
29	Tswana	TWENTY NINE	masome a mabedi robongwe					tsn	Africa	Atlantic-Congo	Latin
30	Tswana	THIRTY	masome a mararo					tsn	Africa	Atlantic-Congo	Latin
31	Tswana	THIRTY ONE	masome a mararo nngwe					tsn	Africa	Atlantic-Congo	Latin
32	Tswana	THIRTY TWO	masome a mararo pedi					tsn	Africa	Atlantic-Congo	Latin
33	Tswana	THIRTY THREE	masome a mararo tharo					tsn	Africa	Atlantic-Congo	Latin
34	Tswana	THIRTY FOUR	masome a mararo nne					tsn	Africa	Atlantic-Congo	Latin
35	Tswana	THIRTY FIVE	masome a mararo tlhano					tsn	Africa	Atlantic-Congo	Latin
36	Tswana	THIRTY SIX	masome a mararo thataro					tsn	Africa	Atlantic-Congo	Latin
37	Tswana	THIRTY SEVEN	masome a mararo supa					tsn	Africa	Atlantic-Congo	Latin
38	Tswana	THIRTY EIGHT	masome a mararo robedi					tsn	Africa	Atlantic-Congo	Latin
39	Tswana	THIRTY NINE	masome a mararo robongwe					tsn	Africa	Atlantic-Congo	Latin
40	Tswana	FORTY	masome a mane					tsn	Africa	Atlantic-Congo	Latin
0	Northeastern Thai	ZERO	ศูนย์					tts	Eurasia	Tai-Kadai	Thai
1	Northeastern Thai	ONE	นึง					tts	Eurasia	Tai-Kadai	Thai
2	Northeastern Thai	TWO	สอง					tts	Eurasia	Tai-Kadai	Thai
3	Northeastern Thai	THREE	สาม					tts	Eurasia	Tai-Kadai	Thai
4	Northeastern Thai	FOUR	ซี					tts	Eurasia	Tai-Kadai	Thai
5	Northeastern Thai	FIVE	ห่า					tts	Eurasia	Tai-Kadai	Thai
6	Northeastern Thai	SIX	ฮก					tts	Eurasia	Tai-Kadai	Thai
7	Northeastern Thai	SEVEN	เจ้ด					tts	Eurasia	Tai-Kadai	Thai
8	Northeastern Thai	EIGHT	แปด					tts	Eurasia	Tai-Kadai	Thai
9	Northeastern Thai	NINE	เก้า					tts	Eurasia	Tai-Kadai	Thai
10	Northeastern Thai	TEN	ซิบ					tts	Eurasia	Tai-Kadai	Thai
11	Northeastern Thai	ELEVEN	ซิบ เอ้ด					tts	Eurasia	Tai-Kadai	Thai
12	Northeastern Thai	TWELVE	ซิบ สอง					tts	Eurasia	Tai-Kadai	Thai
13	Northeastern Thai	THIRTEEN	ซิบ สาม					tts	Eurasia	Tai-Kadai	Thai
14	Northeastern Thai	FOURTEEN	ซิบ ซี					tts	Eurasia	Tai-Kadai	Thai
15	Northeastern Thai	FIFTEEN	ซิบ ห่า					tts	Eurasia	Tai-Kadai	Thai
16	Northeastern Thai	SIXTEEN	ซิบ ฮก					tts	Eurasia	Tai-Kadai	Thai
17	Northeastern Thai	SEVENTEEN	ซิบ เจ้ด					tts	Eurasia	Tai-Kadai	Thai
18	Northeastern Thai	EIGHTEEN	ซิบ แปด					tts	Eurasia	Tai-Kadai	Thai
19	Northeastern Thai	NINETEEN	ซิบ เก้า					tts	Eurasia	Tai-Kadai	Thai
20	Northeastern Thai	TWENTY	ยี่ ซิบ					tts	Eurasia	Tai-Kadai	Thai
21	Northeastern Thai	TWENTY ONE	ยี่ ซิบ เอ้ด					tts	Eurasia	Tai-Kadai	Thai
22	Northeastern Thai	TWENTY TWO	ยี่ ซิบ สอง					tts	Eurasia	Tai-Kadai	Thai
23	Northeastern Thai	TWENTY THREE	ยี่ ซิบ สาม					tts	Eurasia	Tai-Kadai	Thai
24	Northeastern Thai	TWENTY FOUR	ยี่ ซิบ ซี					tts	Eurasia	Tai-Kadai	Thai
25	Northeastern Thai	TWENTY FIVE	ยี่ ซิบ ห่า					tts	Eurasia	Tai-Kadai	Thai
26	Northeastern Thai	TWENTY SIX	ยี่ ซิบ ฮก					tts	Eurasia	Tai-Kadai	Thai
27	Northeastern Thai	TWENTY SEVEN	ยี่ ซิบ เจ้ด					tts	Eurasia	Tai-Kadai	Thai
28	Northeastern Thai	TWENTY EIGHT	ยี่ ซิบ แปด					tts	Eurasia	Tai-Kadai	Thai
29	Northeastern Thai	TWENTY NINE	ยี่ ซิบ เก้า					tts	Eurasia	Tai-Kadai	Thai
30	Northeastern Thai	THIRTY	สาม ซิบ					tts	Eurasia	Tai-Kadai	Thai
31	Northeastern Thai	THIRTY ONE	สาม ซิบ เอ้ด					tts	Eurasia	Tai-Kadai	Thai
32	Northeastern Thai	THIRTY TWO	สาม ซิบ สอง					tts	Eurasia	Tai-Kadai	Thai
33	Northeastern Thai	THIRTY THREE	สาม ซิบ สาม					tts	Eurasia	Tai-Kadai	Thai
34	Northeastern Thai	THIRTY FOUR	สาม ซิบ ซี					tts	Eurasia	Tai-Kadai	Thai
35	Northeastern Thai	THIRTY FIVE	สาม ซิบ ห่า					tts	Eurasia	Tai-Kadai	Thai
36	Northeastern Thai	THIRTY SIX	สาม ซิบ ฮก					tts	Eurasia	Tai-Kadai	Thai
37	Northeastern Thai	THIRTY SEVEN	สาม ซิบ เจ้ด					tts	Eurasia	Tai-Kadai	Thai
38	Northeastern Thai	THIRTY EIGHT	สาม ซิบ แปด					tts	Eurasia	Tai-Kadai	Thai
39	Northeastern Thai	THIRTY NINE	สาม ซิบ เก้า					tts	Eurasia	Tai-Kadai	Thai
40	Northeastern Thai	FORTY	ซี ซิบ					tts	Eurasia	Tai-Kadai	Thai
0	Turkmen	ZERO	nol					tuk	Eurasia	Turkic	Latin
1	Turkmen	ONE	bir					tuk	Eurasia	Turkic	Latin
2	Turkmen	TWO	iki					tuk	Eurasia	Turkic	Latin
3	Turkmen	THREE	üç					tuk	Eurasia	Turkic	Latin
4	Turkmen	FOUR	dört					tuk	Eurasia	Turkic	Latin
5	Turkmen	FIVE	bäş					tuk	Eurasia	Turkic	Latin
6	Turkmen	SIX	alty					tuk	Eurasia	Turkic	Latin
7	Turkmen	SEVEN	ýedi					tuk	Eurasia	Turkic	Latin
8	Turkmen	EIGHT	sekiz					tuk	Eurasia	Turkic	Latin
9	Turkmen	NINE	dokuz					tuk	Eurasia	Turkic	Latin
10	Turkmen	TEN	on					tuk	Eurasia	Turkic	Latin
11	Turkmen	ELEVEN	on bir					tuk	Eurasia	Turkic	Latin
12	Turkmen	TWELVE	on iki					tuk	Eurasia	Turkic	Latin
13	Turkmen	THIRTEEN	on üç					tuk	Eurasia	Turkic	Latin
14	Turkmen	FOURTEEN	on dört					tuk	Eurasia	Turkic	Latin
15	Turkmen	FIFTEEN	on bäş					tuk	Eurasia	Turkic	Latin
16	Turkmen	SIXTEEN	on alty					tuk	Eurasia	Turkic	Latin
17	Turkmen	SEVENTEEN	on ýedi					tuk	Eurasia	Turkic	Latin
18	Turkmen	EIGHTEEN	on sekiz					tuk	Eurasia	Turkic	Latin
19	Turkmen	NINETEEN	on dokuz					tuk	Eurasia	Turkic	Latin
20	Turkmen	TWENTY	ýigrim					tuk	Eurasia	Turkic	Latin
21	Turkmen	TWENTY ONE	ýigrim bir					tuk	Eurasia	Turkic	Latin
22	Turkmen	TWENTY TWO	ýigrim iki					tuk	Eurasia	Turkic	Latin
23	Turkmen	TWENTY THREE	ýigrim üç					tuk	Eurasia	Turkic	Latin
24	Turkmen	TWENTY FOUR	ýigrim dört					tuk	Eurasia	Turkic	Latin
25	Turkmen	TWENTY FIVE	ýigrim bäş					tuk	Eurasia	Turkic	Latin
26	Turkmen	TWENTY SIX	ýigrim alty					tuk	Eurasia	Turkic	Latin
27	Turkmen	TWENTY SEVEN	ýigrim ýedi					tuk	Eurasia	Turkic	Latin
28	Turkmen	TWENTY EIGHT	ýigrim sekiz					tuk	Eurasia	Turkic	Latin
29	Turkmen	TWENTY NINE	ýigrim dokuz					tuk	Eurasia	Turkic	Latin
30	Turkmen	THIRTY	otuz					tuk	Eurasia	Turkic	Latin
31	Turkmen	THIRTY ONE	otuz bir					tuk	Eurasia	Turkic	Latin
32	Turkmen	THIRTY TWO	otuz iki					tuk	Eurasia	Turkic	Latin
33	Turkmen	THIRTY THREE	otuz üç					tuk	Eurasia	Turkic	Latin
34	Turkmen	THIRTY FOUR	otuz dört					tuk	Eurasia	Turkic	Latin
35	Turkmen	THIRTY FIVE	otuz bäş					tuk	Eurasia	Turkic	Latin
36	Turkmen	THIRTY SIX	otuz alty					tuk	Eurasia	Turkic	Latin
37	Turkmen	THIRTY SEVEN	otuz ýedi					tuk	Eurasia	Turkic	Latin
38	Turkmen	THIRTY EIGHT	otuz sekiz					tuk	Eurasia	Turkic	Latin
39	Turkmen	THIRTY NINE	otuz dokuz					tuk	Eurasia	Turkic	Latin
40	Turkmen	FORTY	kyrk					tuk	Eurasia	Turkic	Latin
0	Turkish	ZERO	sıfır					tur	Eurasia	Turkic	Latin
1	Turkish	ONE	bir					tur	Eurasia	Turkic	Latin
2	Turkish	TWO	iki					tur	Eurasia	Turkic	Latin
3	Turkish	THREE	üç					tur	Eurasia	Turkic	Latin
4	Turkish	FOUR	dört					tur	Eurasia	Turkic	Latin
5	Turkish	FIVE	beş					tur	Eurasia	Turkic	Latin
6	Turkish	SIX	altı					tur	Eurasia	Turkic	Latin
7	Turkish	SEVEN	yedi					tur	Eurasia	Turkic	Latin
8	Turkish	EIGHT	sekiz					tur	Eurasia	Turkic	Latin
9	Turkish	NINE	dokuz					tur	Eurasia	Turkic	Latin
10	Turkish	TEN	on					tur	Eurasia	Turkic	Latin
11	Turkish	ELEVEN	on bir					tur	Eurasia	Turkic	Latin
12	Turkish	TWELVE	on iki					tur	Eurasia	Turkic	Latin
13	Turkish	THIRTEEN	on üç					tur	Eurasia	Turkic	Latin
14	Turkish	FOURTEEN	on dört					tur	Eurasia	Turkic	Latin
15	Turkish	FIFTEEN	on beş					tur	Eurasia	Turkic	Latin
16	Turkish	SIXTEEN	on altı					tur	Eurasia	Turkic	Latin
17	Turkish	SEVENTEEN	on yedi					tur	Eurasia	Turkic	Latin
18	Turkish	EIGHTEEN	on sekiz					tur	Eurasia	Turkic	Latin
19	Turkish	NINETEEN	on dokuz					tur	Eurasia	Turkic	Latin
20	Turkish	TWENTY	yirmi					tur	Eurasia	Turkic	Latin
21	Turkish	TWENTY ONE	yirmi bir					tur	Eurasia	Turkic	Latin
22	Turkish	TWENTY TWO	yirmi iki					tur	Eurasia	Turkic	Latin
23	Turkish	TWENTY THREE	yirmi üç					tur	Eurasia	Turkic	Latin
24	Turkish	TWENTY FOUR	yirmi dört					tur	Eurasia	Turkic	Latin
25	Turkish	TWENTY FIVE	yirmi beş					tur	Eurasia	Turkic	Latin
26	Turkish	TWENTY SIX	yirmi altı					tur	Eurasia	Turkic	Latin
27	Turkish	TWENTY SEVEN	yirmi yedi					tur	Eurasia	Turkic	Latin
28	Turkish	TWENTY EIGHT	yirmi sekiz					tur	Eurasia	Turkic	Latin
29	Turkish	TWENTY NINE	yirmi dokuz					tur	Eurasia	Turkic	Latin
30	Turkish	THIRTY	otuz					tur	Eurasia	Turkic	Latin
31	Turkish	THIRTY ONE	otuz bir					tur	Eurasia	Turkic	Latin
32	Turkish	THIRTY TWO	otuz iki					tur	Eurasia	Turkic	Latin
33	Turkish	THIRTY THREE	otuz üç					tur	Eurasia	Turkic	Latin
34	Turkish	THIRTY FOUR	otuz dört					tur	Eurasia	Turkic	Latin
35	Turkish	THIRTY FIVE	otuz beş					tur	Eurasia	Turkic	Latin
36	Turkish	THIRTY SIX	otuz altı					tur	Eurasia	Turkic	Latin
37	Turkish	THIRTY SEVEN	otuz yedi					tur	Eurasia	Turkic	Latin
38	Turkish	THIRTY EIGHT	otuz sekiz					tur	Eurasia	Turkic	Latin
39	Turkish	THIRTY NINE	otuz dokuz					tur	Eurasia	Turkic	Latin
40	Turkish	FORTY	kırk					tur	Eurasia	Turkic	Latin
0	Uighur	ZERO	نۆل					uig	Eurasia	Turkic	Arabic
1	Uighur	ONE	بىر					uig	Eurasia	Turkic	Arabic
2	Uighur	TWO	ئىككى					uig	Eurasia	Turkic	Arabic
3	Uighur	THREE	ئۈچ					uig	Eurasia	Turkic	Arabic
4	Uighur	FOUR	تۆت					uig	Eurasia	Turkic	Arabic
5	Uighur	FIVE	بەش					uig	Eurasia	Turkic	Arabic
6	Uighur	SIX	ئالتە					uig	Eurasia	Turkic	Arabic
7	Uighur	SEVEN	يەتتە					uig	Eurasia	Turkic	Arabic
8	Uighur	EIGHT	سەككىز					uig	Eurasia	Turkic	Arabic
9	Uighur	NINE	توققۇز					uig	Eurasia	Turkic	Arabic
10	Uighur	TEN	ئون					uig	Eurasia	Turkic	Arabic
11	Uighur	ELEVEN	ئون بىر					uig	Eurasia	Turkic	Arabic
12	Uighur	TWELVE	ئون ئىككى					uig	Eurasia	Turkic	Arabic
13	Uighur	THIRTEEN	ئون ئۈچ					uig	Eurasia	Turkic	Arabic
14	Uighur	FOURTEEN	ئون تۆت					uig	Eurasia	Turkic	Arabic
15	Uighur	FIFTEEN	ئون بەش					uig	Eurasia	Turkic	Arabic
16	Uighur	SIXTEEN	ئون ئالتە					uig	Eurasia	Turkic	Arabic
17	Uighur	SEVENTEEN	ئون يەتتە					uig	Eurasia	Turkic	Arabic
18	Uighur	EIGHTEEN	ئون سەككىز					uig	Eurasia	Turkic	Arabic
19	Uighur	NINETEEN	ئون توققۇز					uig	Eurasia	Turkic	Arabic
20	Uighur	TWENTY	يىگىرمە					uig	Eurasia	Turkic	Arabic
21	Uighur	TWENTY ONE	يىگىرمە بىر					uig	Eurasia	Turkic	Arabic
22	Uighur	TWENTY TWO	يىگىرمە ئىككى					uig	Eurasia	Turkic	Arabic
23	Uighur	TWENTY THREE	يىگىرمە ئۈچ					uig	Eurasia	Turkic	Arabic
24	Uighur	TWENTY FOUR	يىگىرمە تۆت					uig	Eurasia	Turkic	Arabic
25	Uighur	TWENTY FIVE	يىگىرمە بەش					uig	Eurasia	Turkic	Arabic
26	Uighur	TWENTY SIX	يىگىرمە ئالتە					uig	Eurasia	Turkic	Arabic
27	Uighur	TWENTY SEVEN	يىگىرمە يەتتە					uig	Eurasia	Turkic	Arabic
28	Uighur	TWENTY EIGHT	يىگىرمە سەككىز					uig	Eurasia	Turkic	Arabic
29	Uighur	TWENTY NINE	يىگىرمە توققۇز					uig	Eurasia	Turkic	Arabic
30	Uighur	THIRTY	ئوتتۇز					uig	Eurasia	Turkic	Arabic
31	Uighur	THIRTY ONE	ئوتتۇز بىر					uig	Eurasia	Turkic	Arabic
32	Uighur	THIRTY TWO	ئوتتۇز ئىككى					uig	Eurasia	Turkic	Arabic
33	Uighur	THIRTY THREE	ئوتتۇز ئۈچ					uig	Eurasia	Turkic	Arabic
34	Uighur	THIRTY FOUR	ئوتتۇز تۆت					uig	Eurasia	Turkic	Arabic
35	Uighur	THIRTY FIVE	ئوتتۇز بەش					uig	Eurasia	Turkic	Arabic
36	Uighur	THIRTY SIX	ئوتتۇز ئالتە					uig	Eurasia	Turkic	Arabic
37	Uighur	THIRTY SEVEN	ئوتتۇز يەتتە					uig	Eurasia	Turkic	Arabic
38	Uighur	THIRTY EIGHT	ئوتتۇز سەككىز					uig	Eurasia	Turkic	Arabic
39	Uighur	THIRTY NINE	ئوتتۇز توققۇز					uig	Eurasia	Turkic	Arabic
40	Uighur	FORTY	قىرىق					uig	Eurasia	Turkic	Arabic
0	Ukrainian	ZERO	нуль					ukr	Eurasia	Indo-European	Cyrillic
1	Ukrainian	ONE	один					ukr	Eurasia	Indo-European	Cyrillic
2	Ukrainian	TWO	два					ukr	Eurasia	Indo-European	Cyrillic
3	Ukrainian	THREE	три					ukr	Eurasia	Indo-European	Cyrillic
4	Ukrainian	FOUR	чотири					ukr	Eurasia	Indo-European	Cyrillic
5	Ukrainian	FIVE	п'ять					ukr	Eurasia	Indo-European	Cyrillic
6	Ukrainian	SIX	шість					ukr	Eurasia	Indo-European	Cyrillic
7	Ukrainian	SEVEN	сім					ukr	Eurasia	Indo-European	Cyrillic
8	Ukrainian	EIGHT	вісім					ukr	Eurasia	Indo-European	Cyrillic
9	Ukrainian	NINE	дев'ять					ukr	Eurasia	Indo-European	Cyrillic
10	Ukrainian	TEN	десять					ukr	Eurasia	Indo-European	Cyrillic
11	Ukrainian	ELEVEN	одинадцять					ukr	Eurasia	Indo-European	Cyrillic
12	Ukrainian	TWELVE	дванадцять					ukr	Eurasia	Indo-European	Cyrillic
13	Ukrainian	THIRTEEN	тринадцять					ukr	Eurasia	Indo-European	Cyrillic
14	Ukrainian	FOURTEEN	чотирнадцять					ukr	Eurasia	Indo-European	Cyrillic
15	Ukrainian	FIFTEEN	п'ятнадцять					ukr	Eurasia	Indo-European	Cyrillic
16	Ukrainian	SIXTEEN	шістнадцять					ukr	Eurasia	Indo-European	Cyrillic
17	Ukrainian	SEVENTEEN	сімнадцять					ukr	Eurasia	Indo-European	Cyrillic
18	Ukrainian	EIGHTEEN	вісімнадцять					ukr	Eurasia	Indo-European	Cyrillic
19	Ukrainian	NINETEEN	дев'ятнадцять					ukr	Eurasia	Indo-European	Cyrillic
20	Ukrainian	TWENTY	двадцять					ukr	Eurasia	Indo-European	Cyrillic
21	Ukrainian	TWENTY ONE	двадцять один					ukr	Eurasia	Indo-European	Cyrillic
22	Ukrainian	TWENTY TWO	двадцять два					ukr	Eurasia	Indo-European	Cyrillic
23	Ukrainian	TWENTY THREE	двадцять три					ukr	Eurasia	Indo-European	Cyrillic
24	Ukrainian	TWENTY FOUR	двадцять чотири					ukr	Eurasia	Indo-European	Cyrillic
25	Ukrainian	TWENTY FIVE	двадцять п'ять					ukr	Eurasia	Indo-European	Cyrillic
26	Ukrainian	TWENTY SIX	двадцять шість					ukr	Eurasia	Indo-European	Cyrillic
27	Ukrainian	TWENTY SEVEN	двадцять сім					ukr	Eurasia	Indo-European	Cyrillic
28	Ukrainian	TWENTY EIGHT	двадцять вісім					ukr	Eurasia	Indo-European	Cyrillic
29	Ukrainian	TWENTY NINE	двадцять дев'ять					ukr	Eurasia	Indo-European	Cyrillic
30	Ukrainian	THIRTY	тридцять					ukr	Eurasia	Indo-European	Cyrillic
31	Ukrainian	THIRTY ONE	тридцять один					ukr	Eurasia	Indo-European	Cyrillic
32	Ukrainian	THIRTY TWO	тридцять два					ukr	Eurasia	Indo-European	Cyrillic
33	Ukrainian	THIRTY THREE	тридцять три					ukr	Eurasia	Indo-European	Cyrillic
34	Ukrainian	THIRTY FOUR	тридцять чотири					ukr	Eurasia	Indo-European	Cyrillic
35	Ukrainian	THIRTY FIVE	тридцять п'ять					ukr	Eurasia	Indo-European	Cyrillic
36	Ukrainian	THIRTY SIX	тридцять шість					ukr	Eurasia	Indo-European	Cyrillic
37	Ukrainian	THIRTY SEVEN	тридцять сім					ukr	Eurasia	Indo-European	Cyrillic
38	Ukrainian	THIRTY EIGHT	тридцять вісім					ukr	Eurasia	Indo-European	Cyrillic
39	Ukrainian	THIRTY NINE	тридцять дев'ять					ukr	Eurasia	Indo-European	Cyrillic
40	Ukrainian	FORTY	сорок					ukr	Eurasia	Indo-European	Cyrillic
0	Urdu	ZERO	صفر					urd	Eurasia	Indo-European	Arabic
1	Urdu	ONE	ایک					urd	Eurasia	Indo-European	Arabic
2	Urdu	TWO	دو					urd	Eurasia	Indo-European	Arabic
3	Urdu	THREE	تین					urd	Eurasia	Indo-European	Arabic
4	Urdu	FOUR	چار					urd	Eurasia	Indo-European	Arabic
5	Urdu	FIVE	پانچ					urd	Eurasia	Indo-European	Arabic
6	Urdu	SIX	چھ					urd	Eurasia	Indo-European	Arabic
7	Urdu	SEVEN	سات					urd	Eurasia	Indo-European	Arabic
8	Urdu	EIGHT	آٹھ					urd	Eurasia	Indo-European	Arabic
9	Urdu	NINE	نو					urd	Eurasia	Indo-European	Arabic
10	Urdu	TEN	دس					urd	Eurasia	Indo-European	Arabic
11	Urdu	ELEVEN	گیارہ					urd	Eurasia	Indo-European	Arabic
12	Urdu	TWELVE	بارہ					urd	Eurasia	Indo-European	Arabic
13	Urdu	THIRTEEN	تیرہ					urd	Eurasia	Indo-European	Arabic
14	Urdu	FOURTEEN	چودہ					urd	Eurasia	Indo-European	Arabic
15	Urdu	FIFTEEN	پندرہ					urd	Eurasia	Indo-European	Arabic
16	Urdu	SIXTEEN	سولہ					urd	Eurasia	Indo-European	Arabic
17	Urdu	SEVENTEEN	سترہ					urd	Eurasia	Indo-European	Arabic
18	Urdu	EIGHTEEN	اٹھارہ					urd	Eurasia	Indo-European	Arabic
19	Urdu	NINETEEN	انیس					urd	Eurasia	Indo-European	Arabic
20	Urdu	TWENTY	بیس					urd	Eurasia	Indo-European	Arabic
21	Urdu	TWENTY ONE	اککیس					urd	Eurasia	Indo-European	Arabic
22	Urdu	TWENTY TWO	باایس					urd	Eurasia	Indo-European	Arabic
23	Urdu	TWENTY THREE	تےایس					urd	Eurasia	Indo-European	Arabic
24	Urdu	TWENTY FOUR	چوبیس					urd	Eurasia	Indo-European	Arabic
25	Urdu	TWENTY FIVE	پچیس					urd	Eurasia	Indo-European	Arabic
26	Urdu	TWENTY SIX	چھببیس					urd	Eurasia	Indo-European	Arabic
27	Urdu	TWENTY SEVEN	ستاایس					urd	Eurasia	Indo-European	Arabic
28	Urdu	TWENTY EIGHT	اٹایس					urd	Eurasia	Indo-European	Arabic
29	Urdu	TWENTY NINE	انتیس					urd	Eurasia	Indo-European	Arabic
30	Urdu	THIRTY	تیس					urd	Eurasia	Indo-European	Arabic
31	Urdu	THIRTY ONE	اکتیس					urd	Eurasia	Indo-European	Arabic
32	Urdu	THIRTY TWO	بتیس					urd	Eurasia	Indo-European	Arabic
33	Urdu	THIRTY THREE	تینتیس					urd	Eurasia	Indo-European	Arabic
34	Urdu	THIRTY FOUR	چوتیس					urd	Eurasia	Indo-European	Arabic
35	Urdu	THIRTY FIVE	پینتیس					urd	Eurasia	Indo-European	Arabic
36	Urdu	THIRTY SIX	چھتیس					urd	Eurasia	Indo-European	Arabic
37	Urdu	THIRTY SEVEN	سنتیس					urd	Eurasia	Indo-European	Arabic
38	Urdu	THIRTY EIGHT	اٹھتیس					urd	Eurasia	Indo-European	Arabic
39	Urdu	THIRTY NINE	انتالیس					urd	Eurasia	Indo-European	Arabic
40	Urdu	FORTY	چالیس					urd	Eurasia	Indo-European	Arabic
0	Uzbek	ZERO	nol					uzb	Eurasia	Turkic	Latin
1	Uzbek	ONE	bir					uzb	Eurasia	Turkic	Latin
2	Uzbek	TWO	ikki					uzb	Eurasia	Turkic	Latin
3	Uzbek	THREE	uch					uzb	Eurasia	Turkic	Latin
4	Uzbek	FOUR	to'rt					uzb	Eurasia	Turkic	Latin
5	Uzbek	FIVE	besh					uzb	Eurasia	Turkic	Latin
6	Uzbek	SIX	olti					uzb	Eurasia	Turkic	Latin
7	Uzbek	SEVEN	yetti					uzb	Eurasia	Turkic	Latin
8	Uzbek	EIGHT	sakkiz					uzb	Eurasia	Turkic	Latin
9	Uzbek	NINE	to'qqiz					uzb	Eurasia	Turkic	Latin
10	Uzbek	TEN	o'n					uzb	Eurasia	Turkic	Latin
11	Uzbek	ELEVEN	o'n bir					uzb	Eurasia	Turkic	Latin
12	Uzbek	TWELVE	o'n ikki					uzb	Eurasia	Turkic	Latin
13	Uzbek	THIRTEEN	o'n uch					uzb	Eurasia	Turkic	Latin
14	Uzbek	FOURTEEN	o'n to'rt					uzb	Eurasia	Turkic	Latin
15	Uzbek	FIFTEEN	o'n besh					uzb	Eurasia	Turkic	Latin
16	Uzbek	SIXTEEN	o'n olti					uzb	Eurasia	Turkic	Latin
17	Uzbek	SEVENTEEN	o'n yetti					uzb	Eurasia	Turkic	Latin
18	Uzbek	EIGHTEEN	o'n sakkiz					uzb	Eurasia	Turkic	Latin
19	Uzbek	NINETEEN	o'n to'qqiz					uzb	Eurasia	Turkic	Latin
20	Uzbek	TWENTY	yigirma					uzb	Eurasia	Turkic	Latin
21	Uzbek	TWENTY ONE	yigirma bir					uzb	Eurasia	Turkic	Latin
22	Uzbek	TWENTY TWO	yigirma ikki					uzb	Eurasia	Turkic	Latin
23	Uzbek	TWENTY THREE	yigirma uch					uzb	Eurasia	Turkic	Latin
24	Uzbek	TWENTY FOUR	yigirma to'rt					uzb	Eurasia	Turkic	Latin
25	Uzbek	TWENTY FIVE	yigirma besh					uzb	Eurasia	Turkic	Latin
26	Uzbek	TWENTY SIX	yigirma olti					uzb	Eurasia	Turkic	Latin
27	Uzbek	TWENTY SEVEN	yigirma yetti					uzb	Eurasia	Turkic	Latin
28	Uzbek	TWENTY EIGHT	yigirma sakkiz					uzb	Eurasia	Turkic	Latin
29	Uzbek	TWENTY NINE	yigirma to'qqiz					uzb	Eurasia	Turkic	Latin
30	Uzbek	THIRTY	o'ttiz					uzb	Eurasia	Turkic	Latin
31	Uzbek	THIRTY ONE	o'ttiz bir					uzb	Eurasia	Turkic	Latin
32	Uzbek	THIRTY TWO	o'ttiz ikki					uzb	Eurasia	Turkic	Latin
33	Uzbek	THIRTY THREE	o'ttiz uch					uzb	Eurasia	Turkic	Latin
34	Uzbek	THIRTY FOUR	o'ttiz to'rt					uzb	Eurasia	Turkic	Latin
35	Uzbek	THIRTY FIVE	o'ttiz besh					uzb	Eurasia	Turkic	Latin
36	Uzbek	THIRTY SIX	o'ttiz olti					uzb	Eurasia	Turkic	Latin
37	Uzbek	THIRTY SEVEN	o'ttiz yetti					uzb	Eurasia	Turkic	Latin
38	Uzbek	THIRTY EIGHT	o'ttiz sakkiz					uzb	Eurasia	Turkic	Latin
39	Uzbek	THIRTY NINE	o'ttiz to'qqiz					uzb	Eurasia	Turkic	Latin
40	Uzbek	FORTY	qirq					uzb	Eurasia	Turkic	Latin
0	Venetian	ZERO	zero					vec	Eurasia	Indo-European	Latin
1	Venetian	ONE	uno					vec	Eurasia	Indo-European	Latin
2	Venetian	TWO	dù					vec	Eurasia	Indo-European	Latin
3	Venetian	THREE	trì					vec	Eurasia	Indo-European	Latin
4	Venetian	FOUR	quàtro					vec	Eurasia	Indo-European	Latin
5	Venetian	FIVE	sìnque					vec	Eurasia	Indo-European	Latin
6	Venetian	SIX	siè					vec	Eurasia	Indo-European	Latin
7	Venetian	SEVEN	sète					vec	Eurasia	Indo-European	Latin
8	Venetian	EIGHT	òto					vec	Eurasia	Indo-European	Latin
9	Venetian	NINE	nove					vec	Eurasia	Indo-European	Latin
10	Venetian	TEN	dièse					vec	Eurasia	Indo-European	Latin
11	Venetian	ELEVEN	ùndese					vec	Eurasia	Indo-European	Latin
12	Venetian	TWELVE	dòdese					vec	Eurasia	Indo-European	Latin
13	Venetian	THIRTEEN	trèdese					vec	Eurasia	Indo-European	Latin
14	Venetian	FOURTEEN	quatòrdese					vec	Eurasia	Indo-European	Latin
15	Venetian	FIFTEEN	quìndese					vec	Eurasia	Indo-European	Latin
16	Venetian	SIXTEEN	sédese					vec	Eurasia	Indo-European	Latin
17	Venetian	SEVENTEEN	dissète					vec	Eurasia	Indo-European	Latin
18	Venetian	EIGHTEEN	disdòto					vec	Eurasia	Indo-European	Latin
19	Venetian	NINETEEN	disnòve					vec	Eurasia	Indo-European	Latin
20	Venetian	TWENTY	vìnti					vec	Eurasia	Indo-European	Latin
21	Venetian	TWENTY ONE	vint uno					vec	Eurasia	Indo-European	Latin
22	Venetian	TWENTY TWO	vinti dù					vec	Eurasia	Indo-European	Latin
23	Venetian	TWENTY THREE	vinti trì					vec	Eurasia	Indo-European	Latin
24	Venetian	TWENTY FOUR	vinti quàtro					vec	Eurasia	Indo-European	Latin
25	Venetian	TWENTY FIVE	vinti sìnque					vec	Eurasia	Indo-European	Latin
26	Venetian	TWENTY SIX	vinti siè					vec	Eurasia	Indo-European	Latin
